f0,f1,f2,e0,e1,e2,e3,e4,e5
1.28143,1.30737,-9.31909,0.000556307,-0.0023627,-0.0114325,0.00311211,-5.05634e-05,0.000642261
1.31317,1.37793,-9.31097,0.000558642,-0.00236089,-0.0114284,0.00311469,-5.63346e-05,0.000655287
1.29333,1.38208,-9.38403,0.000557285,-0.00235805,-0.0114264,0.00311705,-5.73028e-05,0.000669703
1.28937,1.43604,-9.4165,0.000559707,-0.00235576,-0.0114232,0.00311639,-5.96387e-05,0.000682395
1.30524,1.45264,-9.44086,0.000555572,-0.00235025,-0.0114295,0.00311596,-5.39033e-05,0.000701992
1.31714,1.48999,-9.57074,0.000554081,-0.00234628,-0.0114295,0.00311571,-5.22181e-05,0.00071614
1.31317,1.47754,-9.63568,0.000556902,-0.00234698,-0.0114283,0.00311403,-5.81666e-05,0.000731815
1.38458,1.46509,-9.83051,0.000552649,-0.00234045,-0.0114311,0.00311093,-5.53107e-05,0.000749995
1.38458,1.53564,-9.85486,0.000552589,-0.00234059,-0.0114265,0.00311419,-5.50346e-05,0.00076111
1.44409,1.53564,-9.78992,0.00054697,-0.0023363,-0.0114314,0.00311211,-4.87929e-05,0.000779377
1.42426,1.56055,-9.85486,0.00054879,-0.00233393,-0.0114313,0.00311105,-5.3653e-05,0.000796833
1.46393,1.55225,-10.0253,0.000544639,-0.00233939,-0.0114403,0.00310544,-4.57982e-05,0.000809264
1.44806,1.55225,-10.0903,0.000545116,-0.00233282,-0.0114357,0.0031133,-4.79997e-05,0.000821889
1.46393,1.55225,-10.212,0.00054473,-0.00233056,-0.0114352,0.00311541,-4.73244e-05,0.000834909
1.45996,1.573,-10.2445,0.000546406,-0.00232895,-0.0114336,0.00311812,-4.99365e-05,0.000847723
1.41235,1.573,-10.277,0.000544754,-0.00232784,-0.011435,0.00312108,-4.81926e-05,0.000859303
1.44012,1.52734,-10.3176,0.000542733,-0.00232625,-0.0114362,0.00311741,-4.92437e-05,0.00087567
1.45599,1.56055,-10.2851,0.00054502,-0.00232452,-0.0114348,0.00312096,-5.26452e-05,0.000887059
1.4679,1.53149,-10.4393,0.00054505,-0.00231685,-0.0114372,0.00312376,-5.3311e-05,0.00090299
1.43219,1.53149,-10.5043,0.00054712,-0.00231619,-0.0114382,0.00312539,-5.46117e-05,0.000910899
1.41632,1.50244,-10.5449,0.000543413,-0.00230065,-0.0114387,0.00312801,-5.37347e-05,0.000939802
1.40442,1.46509,-10.5449,0.000542171,-0.00229484,-0.0114386,0.00312973,-5.52357e-05,0.000953471
1.42822,1.48584,-10.6098,0.00054601,-0.00229874,-0.0114385,0.00313339,-5.53976e-05,0.000956495
1.41632,1.46509,-10.6098,0.000541893,-0.00229039,-0.0114428,0.00313527,-5.37811e-05,0.000975319
1.41632,1.48584,-10.6098,0.000544979,-0.0022904,-0.0114417,0.00314221,-5.58558e-05,0.000979465
1.41632,1.48584,-10.5692,0.000543968,-0.00228521,-0.0114432,0.00314394,-5.85645e-05,0.000998267
1.43219,1.48169,-10.4718,0.000544348,-0.00228328,-0.0114455,0.0031471,-5.71887e-05,0.00100916
1.46393,1.53564,-10.6017,0.000546869,-0.00228128,-0.0114433,0.00315069,-6.1123e-05,0.00101754
1.43219,1.53149,-10.4718,0.00054369,-0.00228061,-0.0114485,0.00314806,-5.83236e-05,0.00102482
1.39252,1.52734,-10.3744,0.000543264,-0.00227564,-0.0114494,0.00314914,-5.90922e-05,0.00103716
1.37268,1.46094,-10.3825,0.000545298,-0.00227097,-0.0114458,0.00315138,-6.37701e-05,0.00104657
1.40442,1.44434,-10.2851,0.000545118,-0.00226982,-0.0114486,0.00314999,-6.33367e-05,0.00104639
1.41235,1.45679,-10.2283,0.000545664,-0.00225446,-0.0114442,0.00315347,-6.88488e-05,0.00106928
1.45996,1.46924,-10.1552,0.000543274,-0.00225194,-0.0114514,0.00315793,-6.16223e-05,0.0010668
1.44409,1.43188,-10.001,0.00054655,-0.00224474,-0.0114452,0.00315897,-7.01512e-05,0.00107476
1.4679,1.39453,-10.0253,0.000544864,-0.00224108,-0.0114462,0.00315891,-6.76286e-05,0.00107839
1.42029,1.39453,-9.92792,0.000544827,-0.00222977,-0.0114443,0.00316639,-6.93721e-05,0.00109009
1.4679,1.37793,-9.87109,0.000547551,-0.00222634,-0.0114459,0.00317182,-7.27623e-05,0.00109224
1.41235,1.37378,-9.74933,0.000548058,-0.0022246,-0.0114394,0.00316952,-8.00393e-05,0.00109717
1.38458,1.33228,-9.62756,0.000544615,-0.00222098,-0.0114458,0.00317101,-7.71495e-05,0.00109549
1.32507,1.34473,-9.61945,0.000545501,-0.00221412,-0.011442,0.00317773,-7.92518e-05,0.00110235
1.31317,1.37378,-9.44897,0.000546285,-0.00221857,-0.0114429,0.00318122,-8.02687e-05,0.00109736
1.35681,1.32813,-9.51392,0.00054589,-0.00220638,-0.0114435,0.00318076,-8.11492e-05,0.00111398
1.37665,1.34058,-9.51392,0.000550517,-0.00220679,-0.0114376,0.00318473,-9.03317e-05,0.0011149
1.36078,1.36133,-9.54639,0.000548941,-0.00220194,-0.0114408,0.00318221,-8.47416e-05,0.00112884
1.35681,1.37793,-9.45709,0.000547379,-0.00218999,-0.0114402,0.00318993,-8.60026e-05,0.00114093
1.34491,1.36133,-9.45709,0.000551348,-0.00218274,-0.0114349,0.00319304,-9.39304e-05,0.00115808
1.31714,1.37378,-9.48145,0.000546263,-0.00217121,-0.011438,0.00319048,-9.08815e-05,0.00118435
1.34491,1.42358,-9.54639,0.000548775,-0.00216387,-0.0114401,0.00319317,-9.02406e-05,0.00119688
1.36078,1.44434,-9.5058,0.00055226,-0.00216416,-0.0114306,0.00318986,-9.60751e-05,0.00120358
1.2973,1.42358,-9.57886,0.000551166,-0.00214793,-0.0114361,0.00319643,-9.48187e-05,0.00122636
1.29333,1.43188,-9.57886,0.000548334,-0.00214623,-0.011437,0.00319904,-9.07517e-05,0.00124105
1.28937,1.43188,-9.63568,0.000549006,-0.00214424,-0.0114393,0.00319241,-9.16357e-05,0.00125326
1.27747,1.42773,-9.63568,0.00054923,-0.00214388,-0.0114364,0.0031948,-9.31066e-05,0.00125865
1.25763,1.40283,-9.83051,0.000545963,-0.00214034,-0.0114416,0.00319627,-8.90007e-05,0.00126946
1.27747,1.39453,-9.97662,0.000548948,-0.00213755,-0.0114386,0.00319734,-9.28212e-05,0.00128003
1.29333,1.37793,-10.1065,0.000545373,-0.00213532,-0.011441,0.00319803,-8.88545e-05,0.00129251
1.33698,1.41113,-10.0984,0.000546412,-0.00212981,-0.0114392,0.00319327,-8.71042e-05,0.00130207
1.39252,1.48999,-10.35,0.000545184,-0.00213431,-0.0114394,0.00319218,-8.58502e-05,0.00130553
1.40839,1.42358,-10.3257,0.000546728,-0.00212818,-0.0114387,0.0031923,-8.7027e-05,0.00132178
1.45203,1.39453,-10.4637,0.000543821,-0.00211815,-0.0114401,0.00318852,-8.27641e-05,0.00134189
1.42822,1.45679,-10.5367,0.000542375,-0.00210425,-0.0114468,0.00319527,-7.8759e-05,0.00136592
1.45996,1.47339,-10.5854,0.000543869,-0.00210884,-0.011444,0.00318495,-7.79982e-05,0.00137497
1.47186,1.47339,-10.6829,0.000539605,-0.00209833,-0.0114492,0.00318461,-7.24361e-05,0.00140395
1.61072,1.46509,-10.9426,0.000544126,-0.00209107,-0.0114464,0.00318758,-7.55128e-05,0.00142385
1.61072,1.46509,-10.8777,0.000544831,-0.00207972,-0.0114482,0.00318091,-6.99424e-05,0.00148319
1.55914,1.40283,-10.8939,0.000545805,-0.00207503,-0.0114417,0.00317702,-7.57463e-05,0.00150714
1.53137,1.39453,-10.7559,0.000548657,-0.00208156,-0.0114457,0.00318348,-7.29051e-05,0.00151079
1.55121,1.37378,-10.7559,0.000547236,-0.00207359,-0.0114467,0.0031807,-7.12951e-05,0.00153776
1.53534,1.34058,-10.7884,0.000553334,-0.00207132,-0.0114418,0.00318375,-7.84135e-05,0.0015523
1.51947,1.31152,-10.8696,0.000552424,-0.00205941,-0.0114398,0.00319185,-7.5706e-05,0.00157503
1.4917,1.31982,-10.7965,0.00055666,-0.00206222,-0.0114403,0.00318539,-8.09205e-05,0.00159567
1.49567,1.31982,-10.7234,0.00055832,-0.00205677,-0.0114389,0.00318855,-8.18385e-05,0.00161407
1.51154,1.28247,-10.6666,0.000559517,-0.00204586,-0.0114367,0.00319099,-8.29561e-05,0.00164092
1.51947,1.27832,-10.4069,0.000562131,-0.00204634,-0.0114338,0.00319391,-8.16227e-05,0.00165246
1.48773,1.34473,-10.3987,0.000562135,-0.00203508,-0.0114309,0.00319233,-8.4084e-05,0.00168109
1.44806,1.30322,-10.3338,0.000562476,-0.00203213,-0.0114349,0.00318979,-8.07805e-05,0.00170103
1.44806,1.28247,-10.2364,0.000566188,-0.00202924,-0.0114312,0.00319008,-8.1786e-05,0.00172615
1.45203,1.25342,-10.212,0.000564811,-0.00202371,-0.0114351,0.0031918,-7.84055e-05,0.00174627
1.42029,1.27832,-10.0497,0.0005697,-0.00202314,-0.0114293,0.00318978,-8.39922e-05,0.00176428
1.35284,1.28662,-9.84674,0.000572219,-0.00202706,-0.0114303,0.00318961,-8.21022e-05,0.00177876
1.35284,1.29907,-9.81427,0.000571119,-0.00202558,-0.0114306,0.00318848,-8.00259e-05,0.00179222
1.40442,1.28247,-9.78992,0.000572467,-0.00201939,-0.0114299,0.00318551,-8.00016e-05,0.00181568
1.40442,1.28247,-9.71686,0.000577945,-0.00201936,-0.0114245,0.00318846,-8.70038e-05,0.00182632
1.42029,1.28247,-9.6438,0.000578178,-0.00201596,-0.0114253,0.00318825,-8.09725e-05,0.00183937
1.38855,1.26587,-9.68439,0.00058195,-0.00200932,-0.0114235,0.00318959,-8.32476e-05,0.00185885
1.32904,1.29492,-9.59509,0.000583595,-0.00200121,-0.0114197,0.00318781,-8.51953e-05,0.00187511
1.2973,1.27417,-9.56262,0.000582788,-0.00199829,-0.0114259,0.00318783,-8.46849e-05,0.00189029
1.22589,1.25342,-9.57074,0.000585177,-0.0019989,-0.0114205,0.00318889,-8.50989e-05,0.00189591
1.19415,1.23267,-9.53015,0.00058693,-0.00199346,-0.0114194,0.00318774,-8.39767e-05,0.00191154
1.19019,1.20361,-9.56262,0.000587917,-0.00198196,-0.0114208,0.00319149,-8.39036e-05,0.0019235
1.19019,1.22437,-9.68439,0.000586172,-0.00197619,-0.0114233,0.0031945,-7.68423e-05,0.00193653
1.17432,1.27417,-9.68439,0.000590998,-0.00198198,-0.0114187,0.00319075,-8.23149e-05,0.00194725
1.19019,1.20776,-9.72498,0.000590928,-0.00198155,-0.0114154,0.00318942,-8.23126e-05,0.00195487
1.18622,1.22852,-9.79803,0.000591659,-0.0019809,-0.0114159,0.00319403,-7.61272e-05,0.00196591
1.21399,1.22852,-9.83051,0.000589,-0.00197546,-0.0114208,0.00319917,-6.68869e-05,0.00198045
1.19812,1.24512,-9.88733,0.000590888,-0.0019728,-0.0114177,0.00319982,-7.02289e-05,0.00199725
1.24176,1.28247,-10.0091,0.000588164,-0.00196837,-0.011422,0.00319068,-6.34566e-05,0.00201956
1.22589,1.28247,-10.074,0.000588361,-0.001965,-0.0114226,0.0031994,-5.94978e-05,0.0020217
1.25366,1.28662,-10.0822,0.000589269,-0.00196041,-0.0114218,0.00319733,-5.51086e-05,0.00203676
1.28143,1.37793,-10.2039,0.000588009,-0.00195254,-0.011422,0.00319403,-5.06099e-05,0.00205575
1.33698,1.38208,-10.2039,0.000589733,-0.00194675,-0.0114213,0.00319143,-4.97725e-05,0.00207566
1.39648,1.36963,-10.3257,0.000586409,-0.00193987,-0.0114244,0.00319266,-4.25166e-05,0.00209064
1.38062,1.35718,-10.3582,0.000590241,-0.00193566,-0.0114207,0.00318999,-4.45681e-05,0.00211536
1.40839,1.40698,-10.3987,0.000586811,-0.00193192,-0.0114249,0.00319001,-3.39348e-05,0.00213837
1.42426,1.44019,-10.3338,0.000590601,-0.00192945,-0.0114209,0.0031873,-3.78495e-05,0.00215491
1.40839,1.42358,-10.4069,0.000587627,-0.00192305,-0.0114242,0.00319035,-3.28466e-05,0.00217676
1.38855,1.44849,-10.4393,0.000588109,-0.00192261,-0.0114214,0.00318942,-3.44134e-05,0.00219379
1.43219,1.50244,-10.4231,0.00059244,-0.00191905,-0.0114147,0.00318979,-3.43794e-05,0.00222273
1.51154,1.45264,-10.4474,0.000593647,-0.00192235,-0.0114198,0.00319435,-2.88272e-05,0.00223785
1.60675,1.45264,-10.3906,0.000592075,-0.00191756,-0.011417,0.0031949,-2.75694e-05,0.00226691
1.60675,1.48584,-10.3663,0.000594603,-0.00191873,-0.0114192,0.00319513,-2.46375e-05,0.00228804
1.56311,1.48169,-10.2689,0.00059827,-0.00191583,-0.0114118,0.00320056,-2.92093e-05,0.00230092
1.53137,1.46924,-10.277,0.000597119,-0.00190204,-0.011412,0.00320185,-2.63554e-05,0.00233266
1.5036,1.44849,-10.2445,0.000597165,-0.00189835,-0.0114115,0.00320529,-2.26369e-05,0.00234669
1.47583,1.41113,-10.1796,0.000597346,-0.00189207,-0.0114126,0.00320921,-2.35473e-05,0.00236689
1.42822,1.42773,-10.1146,0.00059839,-0.00189085,-0.0114135,0.00321347,-1.81497e-05,0.00238278
1.37268,1.43604,-9.87921,0.000600306,-0.00188569,-0.0114102,0.00321944,-1.71105e-05,0.00239862
1.16638,1.33228,-9.70874,0.000602415,-0.00187676,-0.0114058,0.0032255,-2.05576e-05,0.00242384
1.13464,1.33228,-9.74121,0.000602384,-0.00187309,-0.0114082,0.00323172,-1.6029e-05,0.00246712
1.11877,1.34888,-9.67627,0.000601443,-0.00187054,-0.0114091,0.00323533,-1.02717e-05,0.00248371
1.0791,1.35303,-9.61133,0.000604764,-0.00186931,-0.0114011,0.00324299,-1.60655e-05,0.00250431
1.03149,1.36963,-9.54639,0.000600183,-0.00186945,-0.0114067,0.00324564,-5.67404e-06,0.00252342
1.03546,1.33228,-9.44086,0.000604013,-0.00187093,-0.0114031,0.00324505,-5.01366e-06,0.00253733
1.00372,1.29907,-9.40839,0.000599027,-0.00186377,-0.0114064,0.00325459,-1.22102e-07,0.00255813
0.956116,1.35303,-9.40027,0.000599942,-0.00186146,-0.0114002,0.00325351,-2.63835e-07,0.00257658
0.944214,1.29907,-9.37592,0.000599218,-0.0018598,-0.0114056,0.00326475,5.34879e-06,0.0025868
0.864868,1.29492,-9.4165,0.000598223,-0.00185785,-0.0114042,0.00325945,9.47616e-06,0.00259764
0.864868,1.27417,-9.38403,0.000599536,-0.00185196,-0.0113996,0.00326534,8.19592e-06,0.00260258
0.864868,1.29077,-9.37592,0.000597633,-0.00184001,-0.0114019,0.00327421,1.3039e-05,0.00262137
0.928345,1.27417,-9.5058,0.000601553,-0.00184148,-0.0113954,0.00326958,9.22774e-06,0.00262323
0.940247,1.29492,-9.5058,0.000600997,-0.00185049,-0.0114021,0.00327057,1.97507e-05,0.00261861
0.936279,1.29907,-9.56262,0.000597333,-0.00183587,-0.0114017,0.00327526,2.4479e-05,0.00263511
0.932312,1.30322,-9.59509,0.000594712,-0.0018356,-0.0114007,0.00328051,3.01206e-05,0.00264345
0.983887,1.24927,-9.57074,0.000596634,-0.00183919,-0.0114,0.00327723,3.47704e-05,0.00264866
1.02753,1.31982,-9.73309,0.00059148,-0.00184142,-0.0114075,0.00326982,4.49528e-05,0.00266006
0.995789,1.33228,-9.70062,0.000590125,-0.00184069,-0.0114094,0.00327103,5.10308e-05,0.00266862
1.03943,1.27417,-9.87109,0.000589771,-0.00183532,-0.0114054,0.00327128,5.37501e-05,0.00268048
1.0791,1.28247,-9.96851,0.000585577,-0.00183028,-0.0114063,0.00327254,6.20366e-05,0.00269173
1.09894,1.29907,-9.93604,0.000579364,-0.00182802,-0.0114114,0.00326927,7.32322e-05,0.00270029
1.13068,1.32813,-9.96039,0.000578787,-0.001832,-0.0114151,0.00325887,8.00942e-05,0.00270609
1.15448,1.40283,-9.89545,0.000579679,-0.00182828,-0.0114115,0.00325904,8.44209e-05,0.00271723
1.15051,1.39453,-10.0659,0.000577385,-0.00182976,-0.0114156,0.00325956,9.42162e-05,0.00272041
1.15051,1.39038,-10.0659,0.000573759,-0.00182738,-0.0114182,0.00324971,0.000104382,0.00273236
1.16638,1.46094,-10.2202,0.000575282,-0.00182257,-0.0114152,0.00324758,0.000105802,0.00274447
1.24176,1.41528,-10.2526,0.00057287,-0.00182802,-0.0114181,0.00324374,0.000114545,0.00274766
1.2735,1.43188,-10.2039,0.000573456,-0.001822,-0.0114181,0.00324127,0.000114274,0.00276212
1.28937,1.50244,-10.2039,0.000573089,-0.00181731,-0.0114167,0.00323859,0.000119819,0.00277668
1.30127,1.52319,-10.2283,0.000571883,-0.00181862,-0.0114215,0.00323084,0.000127501,0.00279921
1.40839,1.49414,-10.2202,0.000570827,-0.00180962,-0.011421,0.0032337,0.000129847,0.00282873
1.48773,1.51074,-10.1877,0.000571095,-0.00181736,-0.0114225,0.00323036,0.000133331,0.00284951
1.48773,1.5647,-10.2202,0.000570682,-0.00181134,-0.0114208,0.00322968,0.000138216,0.00287216
1.51154,1.58545,-10.2283,0.000569643,-0.00180706,-0.0114254,0.00322697,0.000147378,0.00289521
1.48376,1.5979,-10.1796,0.000570122,-0.001814,-0.0114218,0.00321873,0.00014863,0.00291365
1.4917,1.5896,-10.1471,0.000568493,-0.00179779,-0.011422,0.00321206,0.000149848,0.0029529
1.45599,1.66016,-10.0984,0.000568238,-0.00179992,-0.011423,0.00320692,0.000153579,0.00297833
1.48773,1.66431,-10.1146,0.000568917,-0.00179903,-0.0114199,0.00320438,0.000156194,0.00300932
1.5036,1.54395,-10.0172,0.000564645,-0.00179701,-0.0114275,0.00319698,0.000165892,0.0030472
1.39648,1.5813,-9.96851,0.000565679,-0.00180184,-0.0114304,0.00319351,0.000169431,0.00307253
1.38062,1.5896,-9.92792,0.000568049,-0.00179236,-0.0114233,0.00318687,0.000168313,0.0031106
1.29333,1.53149,-9.87109,0.000566,-0.00179497,-0.0114266,0.0031864,0.000174932,0.00314329
1.26556,1.45679,-9.87109,0.000567618,-0.0017961,-0.0114239,0.00318465,0.000176088,0.00316464
1.23779,1.40698,-9.90356,0.00056532,-0.00179807,-0.0114291,0.00317863,0.000185056,0.00319385
1.22192,1.40698,-9.78992,0.000565924,-0.00180339,-0.0114247,0.00317449,0.000185931,0.00321724
1.22192,1.37378,-9.89545,0.000563538,-0.00180747,-0.0114286,0.00317621,0.000195353,0.00323762
1.22192,1.34058,-9.74933,0.000563832,-0.00180279,-0.0114266,0.00317896,0.000195079,0.00326705
1.21002,1.34888,-9.67627,0.000566306,-0.00179544,-0.0114191,0.00318222,0.000195628,0.00329845
1.17828,1.34888,-9.79803,0.000566332,-0.00180437,-0.0114211,0.00317328,0.00019862,0.0033161
1.17828,1.19946,-9.76556,0.000568154,-0.0018027,-0.0114198,0.00317179,0.000198533,0.00334311
1.13464,1.16626,-9.81427,0.000567546,-0.00180377,-0.0114199,0.00317615,0.000203566,0.00336341
1.12274,1.22852,-9.71686,0.000566379,-0.00179788,-0.0114224,0.00317776,0.000208125,0.00338794
1.18622,1.25757,-9.80615,0.000566399,-0.00180118,-0.0114179,0.00317184,0.000210448,0.00341092
1.13861,1.19531,-9.67627,0.000568703,-0.00180465,-0.011417,0.0031717,0.00020794,0.00342719
1.11877,1.18286,-9.80615,0.000565619,-0.00179527,-0.0114167,0.00317749,0.000214104,0.00344845
1.17828,1.27002,-9.87109,0.000568159,-0.00179381,-0.0114143,0.00317375,0.000211689,0.00346485
1.21399,1.24927,-9.86298,0.000568115,-0.00180355,-0.0114135,0.00317485,0.000215521,0.00345918
1.22986,1.28247,-9.74121,0.000567711,-0.00179473,-0.0114099,0.00318459,0.000216377,0.00347549
1.15051,1.31567,-9.75745,0.000569217,-0.00179553,-0.01141,0.00317703,0.000217219,0.00348842
1.10291,1.38208,-9.68439,0.000567461,-0.00179363,-0.0114089,0.00318468,0.000221084,0.00349474
1.15051,1.36133,-9.73309,0.000564647,-0.00179734,-0.0114126,0.00317693,0.000228754,0.0035075
1.20605,1.33643,-9.76556,0.000567141,-0.00179606,-0.0114078,0.00317545,0.000227577,0.00352789
1.19415,1.35303,-9.86298,0.000566901,-0.00179207,-0.011406,0.0031809,0.00023058,0.00354247
1.21002,1.36548,-9.9198,0.00056518,-0.00179523,-0.0114102,0.00318363,0.00023884,0.00355131
1.19415,1.40283,-9.84674,0.000567587,-0.00179296,-0.0114076,0.00317815,0.000237404,0.00357431
1.20605,1.36963,-9.84674,0.0005661,-0.00179667,-0.0114085,0.0031795,0.000243167,0.00357981
1.23779,1.40698,-9.91168,0.000566329,-0.00179112,-0.0114094,0.00318548,0.00024835,0.00359681
1.28143,1.42358,-9.96851,0.000566449,-0.00178269,-0.0114063,0.00318923,0.000250192,0.00361251
1.2973,1.39453,-9.97662,0.000568315,-0.00179037,-0.0114102,0.00318701,0.000256637,0.00361265
1.28143,1.39453,-10.0578,0.000567661,-0.00178376,-0.0114122,0.00318869,0.000262905,0.00363469
1.20209,1.46094,-10.0253,0.000564772,-0.00178198,-0.0114128,0.00318239,0.000267792,0.00365099
1.19019,1.5896,-9.99286,0.000561061,-0.00177419,-0.0114153,0.00318789,0.000271064,0.00368086
1.24573,1.49829,-10.1065,0.000565657,-0.00178506,-0.0114113,0.00318484,0.00027482,0.00370354
1.29333,1.46509,-10.1471,0.000562622,-0.00178471,-0.0114175,0.00318001,0.000283402,0.0037327
1.2735,1.46924,-10.1309,0.000568056,-0.00178547,-0.0114137,0.00317686,0.000279877,0.00375972
1.25763,1.55225,-10.0659,0.000562801,-0.00178957,-0.01142,0.00317916,0.000289082,0.00379037
1.28937,1.63525,-10.0659,0.000559229,-0.00178525,-0.0114253,0.00317172,0.000298322,0.00382928
1.24176,1.55225,-10.074,0.000560377,-0.00178594,-0.0114218,0.00317404,0.000298903,0.00385724
1.21002,1.53564,-10.0984,0.000560223,-0.00178873,-0.0114292,0.00316613,0.000307409,0.00389511
1.25366,1.50244,-10.277,0.000560299,-0.00179126,-0.011429,0.00317293,0.000310162,0.00391741
1.23779,1.53979,-10.3744,0.000559427,-0.00178899,-0.0114296,0.00317113,0.000315023,0.00394868
1.25366,1.48999,-10.3257,0.000561431,-0.00179139,-0.0114309,0.00316852,0.000318859,0.00397646
1.18622,1.48999,-10.3338,0.00055982,-0.00180619,-0.0114361,0.00316243,0.000326881,0.00399346
1.15845,1.55225,-10.1877,0.000559559,-0.00180199,-0.0114343,0.00316373,0.000327908,0.0040322
1.24969,1.46924,-10.1796,0.000557888,-0.00180247,-0.0114373,0.00316196,0.00033533,0.00406561
1.2854,1.40283,-10.3176,0.000559299,-0.00180308,-0.0114377,0.0031609,0.000333893,0.00409793
1.32904,1.42358,-10.4231,0.000559881,-0.00180824,-0.0114403,0.00316502,0.000337253,0.00412287
1.37665,1.45679,-10.3825,0.00055992,-0.00181316,-0.011438,0.00316468,0.000339021,0.00414459
1.34491,1.44019,-10.3906,0.00056806,-0.00182097,-0.0114344,0.0031641,0.000332836,0.00416172
1.37268,1.46094,-10.2932,0.00056432,-0.00181504,-0.0114366,0.00316593,0.000336029,0.00419334
1.40442,1.42773,-10.2851,0.000566886,-0.00182407,-0.011434,0.00316581,0.000333212,0.00421169
1.40442,1.39453,-10.3176,0.000568528,-0.00182959,-0.0114376,0.00317068,0.000337458,0.00422944
1.33301,1.41113,-10.3094,0.000570292,-0.00182877,-0.0114305,0.00317215,0.000333321,0.00425577
1.33301,1.34888,-10.3419,0.000572339,-0.00182717,-0.0114276,0.00317677,0.000332325,0.00428256
1.32507,1.44434,-10.2202,0.000569841,-0.0018282,-0.0114318,0.00317663,0.000336434,0.00430133
1.35681,1.37793,-10.0659,0.000572624,-0.0018348,-0.0114315,0.00318044,0.000337241,0.0043185
1.32507,1.34473,-9.93604,0.000573346,-0.00182834,-0.0114276,0.00318058,0.000338798,0.00433933
1.37268,1.39868,-9.92792,0.000575351,-0.00184101,-0.0114284,0.00317653,0.000341584,0.00435195
1.40045,1.36963,-10.0659,0.000572696,-0.00183477,-0.0114263,0.00318888,0.000343022,0.0043764
1.30127,1.34058,-9.95227,0.000571782,-0.00184561,-0.0114291,0.00318926,0.000349704,0.00438197
1.22986,1.31567,-9.85486,0.000573002,-0.00184198,-0.0114259,0.00319379,0.000349327,0.00440596
1.12274,1.30322,-9.79803,0.000574165,-0.00184798,-0.0114261,0.00319251,0.000353328,0.00441746
1.11084,1.23682,-9.79803,0.000574299,-0.00185057,-0.0114221,0.00318932,0.000355748,0.00443605
1.091,1.20361,-9.77368,0.000572843,-0.00185223,-0.0114255,0.00319636,0.000360648,0.00445738
1.10687,1.24097,-9.78992,0.000575675,-0.00185412,-0.0114206,0.00319693,0.000360929,0.00447172
1.15845,1.31982,-9.57886,0.000574594,-0.0018566,-0.0114198,0.003198,0.000364562,0.00447911
1.14258,1.31982,-9.57074,0.000575132,-0.00185963,-0.0114232,0.00320222,0.000371864,0.00448233
1.12671,1.23267,-9.52203,0.000577525,-0.00186199,-0.0114228,0.00320693,0.000374407,0.00448958
1.07117,1.34888,-9.47333,0.000579056,-0.00187326,-0.0114245,0.00320174,0.000380015,0.00448958
1.11481,1.29492,-9.62756,0.000583083,-0.00188021,-0.0114191,0.0032047,0.000377437,0.00449474
1.19019,1.28662,-9.62756,0.0005808,-0.00187721,-0.0114191,0.00320348,0.000383865,0.00451076
1.14258,1.34058,-9.57074,0.000580632,-0.00188493,-0.0114248,0.00320761,0.000393183,0.00450756
1.12671,1.40283,-9.47333,0.000582887,-0.00188041,-0.0114224,0.00321424,0.000394376,0.00451787
1.13861,1.40283,-9.52203,0.000583518,-0.00188696,-0.0114233,0.0032178,0.000400532,0.00452093
1.15448,1.32397,-9.63568,0.000588001,-0.0018934,-0.0114201,0.00322404,0.000399726,0.00452179
1.15448,1.30737,-9.75745,0.00058884,-0.00188931,-0.0114162,0.00322813,0.000398546,0.00453285
1.15448,1.31982,-9.75745,0.000590846,-0.00189032,-0.0114195,0.00323838,0.0004053,0.00452511
1.13861,1.28247,-9.71686,0.000591341,-0.00189152,-0.0114181,0.00324451,0.000406866,0.00452668
1.10687,1.28662,-9.7818,0.000587725,-0.00189801,-0.0114228,0.00325186,0.000417185,0.00451579
1.19812,1.30737,-9.83051,0.000592697,-0.00190843,-0.0114201,0.0032507,0.000417656,0.0045052
1.2735,1.33228,-9.95227,0.000593731,-0.00190799,-0.011419,0.00326268,0.000420051,0.00450559
1.30127,1.28662,-10.0497,0.000589428,-0.00190148,-0.011426,0.00326642,0.000429719,0.00451914
1.35681,1.31152,-10.1633,0.000590648,-0.00191158,-0.0114288,0.00327157,0.000437404,0.00451113
1.3092,1.39868,-10.0659,0.000592681,-0.00190452,-0.0114257,0.00327837,0.000435994,0.00451939
1.27747,1.42773,-10.074,0.000592039,-0.00190588,-0.0114233,0.00329097,0.000442182,0.00451601
1.2616,1.39038,-10.0416,0.00059195,-0.00191018,-0.0114276,0.00329591,0.000450791,0.00450821
1.3092,1.44434,-10.1552,0.000597203,-0.00190673,-0.0114185,0.00330325,0.000446627,0.00450436
1.36871,1.39868,-10.3419,0.000592705,-0.00190338,-0.0114276,0.00330792,0.000456342,0.0045048
1.44409,1.40283,-10.3419,0.000594658,-0.00190811,-0.0114238,0.0033217,0.000457455,0.00449155
1.41632,1.43604,-10.2202,0.00059537,-0.00191207,-0.0114277,0.00332529,0.000465353,0.00447928
1.35284,1.41113,-10.0416,0.000598972,-0.00192211,-0.0114278,0.00332764,0.000464886,0.0044681
1.3092,1.47754,-10.0659,0.000597359,-0.00191274,-0.0114283,0.00334661,0.000471775,0.00447459
